player_tag,final_elo,last_observed_trophies,matches_played
2LV9GCLP8,1294.3,9000,457
GL9VYVG9V,1183.9,8530,457
8YYJGYUPL,1134.8,8569,457
9ULRPQGG,1198.5,9000,457
2QUPVU9YR,1188.5,8562,457
9LC0JY8C0,1269.4,9000,457
8J0C02UJL,1149.2,8560,457
8CCGQC2U2,1270.3,8535,457
90YQY8C0,1257.8,8727,457
C2LLQ88RQ,1168.7,8289,457
92PCQRPC,1103.1,8503,456
GJV2L8L,1325.3,8904,456
QVYU02Q2,1516.0,9000,456
CQPPQ00U,1273.6,8677,456
8U9GUL2JY,1118.8,8232,456
VYUCU98C,1238.7,8693,456
8CGLRLUY9,1153.1,8500,456
8C9G22UJ,1127.2,8615,456
2JPRCGUJG,1139.7,8500,456
22JUQU2VR,1271.3,8741,456
LGQQ9PP9,1310.6,8819,456
9892QV0VL,1484.8,9000,456
20G02CGP,1114.9,8558,456
V2UPR2L9,1258.9,8735,456
PGRGJJV2P,1258.7,8642,456
PQRQRPQQ,1153.6,8561,456
2RRPYU9,1203.1,8613,456
90URPUGQ,1170.7,8626,456
90QULLP8P,1059.6,8589,456
YRGVJ8R9Y,1252.1,8805,456
G2QJY8,1206.3,8618,456
CQR88UL,1298.8,8715,456
99VR08YJ,1320.6,9000,456
99Q08YQC,1127.4,8587,456
209RL009Y,1127.0,9000,456
LYPCU2P9,1082.6,8500,456
289CY92QY,1205.7,9000,456
8VRUQ098J,1223.0,9000,456
8YRVY0QP9,1213.1,8742,456
8C998QRP9,1330.9,8727,456
92JR2G8Y,1029.0,8545,456
2VJ2L2G2Y,1158.9,8501,456
822LV8QGU,1157.1,8549,455
2G99CY09,1506.7,9000,455
28UQYL8VV,1202.4,8627,455
9CU2CR80G,1283.4,8540,455
VQ02UG0U,1215.1,8601,455
YGJ2QY9LG,1206.0,9000,455
80UR8Y2VG,1071.7,8099,455
R92LULY8,1143.3,8658,455
L8P28UQR,1149.1,8628,455
P0092VCJV,1221.7,8608,455
PCRYVCU8P,1398.7,9000,455
P2P89P8,1232.5,8191,455
YJJPPJVVP,1256.1,8773,455
8Y2R0VYLU,1167.3,9000,455
L82V2JU,1190.6,8580,455
YVCV9CLL,1335.0,8761,455
9UR2YVU8V,1284.0,8616,455
CC9Y20VG8,1253.1,8530,455
CCJ0LGCCG,1170.2,9000,455
PCCG80VY,1227.3,8535,455
Y8R2QQUU,1080.8,8501,455
8GRV8CQ90,1208.7,8704,455
2L0009R8C,1269.0,8751,455
PQPRU9J8J,1136.2,8824,455
VVCL0GPQ,1068.9,8548,455
2QUV0280L,1213.1,8839,455
89R988YY2,1243.4,9000,454
2CLJQ8YJR,1141.3,8564,454
9P9VU99Y,1221.1,8644,454
889UUCRLG,1138.7,8558,454
Y0RLR02,1322.1,9000,454
2UR2GUJ9V,1076.1,8530,454
Y088VYCC,1147.4,8594,454
282PLUGP9,1194.3,8296,454
8CJYGRVG,1149.2,8645,454
80JLC022,1114.1,8558,454
P9RG2P2U,1121.0,8118,454
VJQV0PU,1283.7,9000,454
9P2C2JC0,1351.3,9000,454
UU8CP0UCY,1114.8,8671,454
V0JU80R,1244.1,8641,454
9URLUJ0L,1252.0,8700,454
9URLY8QQC,1320.4,8855,454
9GCR08R9Y,1105.4,9000,454
RLGQC9RL,1292.5,9000,454
PC08JLC,1157.8,8505,454
LL29C892,1264.8,8674,454
28UVQJ8,1195.9,8541,454
8UC2YPUJ,1126.0,8143,454
PP8QPUGRP,1420.5,9000,454
8UG0CU22J,1158.8,9000,453
9V0QJVV2,1249.9,9000,453
YPPU9JRP,1126.2,8501,453
8Q2CJQYYG,1286.7,8562,453
JCLPQJPU,1164.9,8460,453
2JYJR80G,1112.7,8563,453
PC2RCPJY9,1376.4,8892,453
PVJ9UQ89Q,1275.9,8500,453
22PLCRJR8,1254.6,8745,453
PCQGRLU0,1275.0,8554,453
RVPPVPVQP,1283.1,9000,453
88UCGCG0G,1257.3,8845,453
PUYJ9YJUR,1200.9,8752,453
9GR22JPR,1322.5,8793,453
QJP9UGQV9,1267.4,8550,453
9QRYRLVPY,1374.4,9000,453
PPC8C9L9L,1220.1,9000,453
9RUQVL0YC,1178.3,8265,453
82QLLP2CQ,1262.0,8620,453
20Y08UJR,1301.5,8647,453
8Y8V9VVYY,1166.8,8584,453
28CVQC9QU,1237.2,8535,453
2VLJ2JR9U,1150.9,8531,453
RLQ9JPGR,1496.6,9000,453
9RCV8RJY,1216.9,9000,453
JYRQQ8RG2,1192.8,8624,453
CGY2GQ2P,1122.8,8556,453
2VYCYLG,1115.8,8614,453
9QCR8LVRU,1185.9,8590,453
9UR80298G,1196.3,9000,453
VQ2R0JUC,1189.8,8920,452
2P0CP2Y9,1066.7,8555,452
8GQQP9PV,1264.1,8707,452
9VLU88YY,1146.2,8731,452
90Q8PUUGR,1110.3,8500,452
89CQQLCG,1169.8,8595,452
22CG8U9VY,1101.8,8500,452
Y2U0PLR98,1240.4,9000,452
9LCRJCP0,1182.3,8603,452
Y29JC8C,1163.8,8838,452
80UGLYLCJ,1183.8,8532,452
LLVR0J8LJ,1202.8,8586,452
YPCL0VUC9,977.2,9000,452
LQQYVGLLY,1181.9,9000,452
2YG00PPC,1240.8,9000,452
JCJGJGVG,1071.8,8503,452
G9PP2CQG,1098.2,8533,452
VLV28V9P,1133.9,8144,452
V802LPC0,1203.1,8538,452
G2YCQ0RQY,1129.8,8530,452
9P0CJ8RCQ,1277.3,9000,452
2CY8QJY8U,1202.7,9000,452
G90R0CLP8,1146.8,8612,452
PVPLR9GC0,1071.2,8500,452
YG8Y9PU2Y,1239.2,9000,451
QLQ899YQ0,1056.4,9000,451
80QJGGGP,1251.3,8577,451
2Q8C28R20,1256.5,8826,451
2VUPR9VR9,1240.9,8645,451
92Y9PY29,1287.6,8651,451
89CJR0YV2,1189.7,8594,451
YCPVJ98V,1208.9,8657,451
YRVRVQCPC,1364.9,8500,451
8R8YLYV,1326.7,8741,451
9RJ892PR0,1194.9,9000,451
VQ9PCPJ,1341.7,8797,451
92LGGRCUY,1338.6,9000,451
LU09GY92V,1258.1,9000,451
92GJ2CY2R,1418.7,8718,451
GGCJ0CC9U,1320.2,9000,451
22PRQU2U,1175.1,8579,450
G0YVYUYUQ,1034.1,8680,450
28JGUP28L,1212.6,8733,450
20RY98GCQ,1168.4,9000,450
J90LVJ08,1271.1,8500,450
822PYJYJQ,1187.6,8641,450
2UUVRGPQY,1319.3,9000,450
GJR82LLJ,1203.5,8298,450
UJQPRJ08Y,1217.2,8500,450
2RPJ2GL9,1243.3,9000,450
2CQULVPUY,1109.8,8594,450
VPV0J8UU9,1194.5,9000,450
8LCGV9U2V,1321.8,9000,450
2290QQ2RG,1218.7,8866,450
YPR9QP9CC,1370.9,8500,450
UPY908CLR,1133.7,8506,450
89QL0UJP,1360.4,9000,450
2RUYV98VY,1301.8,8675,450
2UR8JUCLG,1212.7,8675,449
YUGVLQ0P,1132.5,9000,449
2GYLRVQYJ,1328.4,8769,449
YCVUPUV00,1053.1,8528,449
PPY2QGGJ,1279.0,9000,449
V9YYY2CC8,1153.0,8559,449
G9GRLGLU,1077.9,9000,449
2QU09P2P,1208.9,8559,449
LY8CLQU9,1307.6,8789,449
URYJ2RPR,1204.1,9000,449
2G9RCLGYL,1068.7,9000,449
2CP0R99JY,1152.6,9000,449
CPVQR2J,1287.3,9000,449
9UYQQVV2,1249.7,8695,449
8JJ0UPCJ2,1198.7,9000,449
2UCQULRPJ,1083.0,8924,449
2G8Q992LP,1307.0,9000,449
8LRJ9GRL0,1246.9,8633,449
9GRVYVJ9Q,1198.3,9000,449
890GJ9L2,1138.7,8500,449
Q02YR2CVV,1148.9,8232,449
20Y9GRL0,1164.1,8500,449
GYPP8CYC,1128.5,8500,448
9R0LY0YP,1300.2,9000,448
2U8CCLU0,1352.4,8642,448
2PVP9QRLY,1169.3,8774,448
80CV2V0V,1242.5,8622,448
UV0CYPJ8V,1169.8,8530,448
90YPUC892,1220.9,8533,448
QVQ20P92,1106.4,8560,448
8CVLLU029,1230.0,8593,448
80G9UPGUJ,1230.5,8634,448
8G90JGY80,1321.4,9000,448
90C2U2R8C,1320.5,8733,448
2JVLGPRG,1155.8,9000,448
9LGVYRV2,1412.8,9000,448
2L99C92G,1192.7,9000,448
C8LGYQ09Y,1185.4,8801,448
8RRQVUPCG,1351.2,9000,448
P9PUPV9Q,1273.9,8593,448
8Y2JGG908,1068.7,9000,448
8LP0VPCQ,1209.2,8610,448
PGLGJJR0,1145.8,8113,448
9CR0CLYJ2,1066.9,8500,448
U9P20R9,1328.9,8783,448
2UPPVUG09,1442.7,9000,448
2JYCCLCVL,1140.9,8557,448
9PQ02QYC,1110.2,9000,448
2R9YLQ8JL,1156.1,8500,448
2RQ28CY0J,1157.0,8500,447
2LCV8CLQV,1300.6,9000,447
2RRLUP0Q2,1147.1,8502,447
2YGJRC0G9,1351.9,9000,447
9JUYPPQLP,1125.2,8598,447
UYR2J0JP2,1302.5,9000,447
2R8JRJRCY,1231.3,8564,447
GY0G8YLLR,1218.8,8566,447
QQQCV88GG,1395.1,9000,447
8Y0Y9G90,1308.3,8565,447
LU9PPQGQR,1242.8,8559,447
8UJU00RPP,1179.3,8530,447
8289PCRJ,1156.6,8735,447
P09P8L9L,1245.4,8531,447
CLL2UG2G,1119.4,8547,447
Y8RL9JU00,1466.7,9000,447
L9002GCGQ,1154.9,8500,447
90UYPQC08,1214.7,8783,447
8C9RYR8,1399.8,9000,447
GJ9CGVCC,1476.9,9000,447
2CYVUJYQ,1131.5,8342,447
980L8PPQ,1304.8,9000,447
L0VCUCQ,1136.2,8527,447
9CJ8GLRJ,1248.3,8459,446
GCR2VV2U,1265.8,8574,446
9VYYYCJY,1364.5,8808,446
8Y29GUPC8,1233.3,8337,446
PGG22PP9L,1210.0,8663,446
99YRCUV9Q,1233.2,8597,446
YCYL8922P,1288.6,9000,446
PJ822CCR,1156.2,8625,446
8GCP9Q0JU,1233.0,8642,446
YYR2800LV,1251.3,8501,446
JLJ2QJ8,1356.9,8796,446
2PRRGLCU8,1290.2,8940,446
GYL0RP90,1319.3,9000,446
9U980YLLP,1286.3,8610,446
8088RRUC2,1161.6,8590,446
V8UL2PV20,1485.1,9000,446
Y8LRQV8GC,1335.6,9000,446
QPYR089V,1212.2,8850,446
L002G2CG,1093.8,8534,446
R8LRRGUPU,1124.1,8376,446
2RPPCQVQU,1369.6,9000,446
8VYCQQYV,1151.1,8432,446
Q0J8C8LG,1359.0,9000,446
8C98PVQ92,1222.9,9000,446
2QCQ2JL8,1293.0,8731,446
8GCRV0CPP,1210.8,8617,446
8CR8GPC9,1276.7,9000,446
992YVPP9,1373.0,9000,446
8P09G8CP8,1254.4,8690,446
2YVQ0UGRY,1230.5,9000,445
JL2PR8G9,1306.0,9000,445
RJUVV0R,1237.5,8705,445
2JQU2U8J2,1063.6,9000,445
2Y92PCYV,1195.6,9000,445
28VGPYYYP,1262.9,8681,445
8LGPJYGYP,1317.6,9000,445
8J98JUVLP,1281.2,9000,445
2RQ2VYVVP,1040.5,8500,445
2G2PL9J8Y,1155.2,8538,445
2JVQRPRYG,1238.8,8428,445
9PGGL89Y,1375.7,9000,445
QYQVR8YUL,1252.2,9000,445
8LVGY2GUY,1152.8,8122,445
YCV2882P8,1235.5,8510,445
2C9RYLC0Y,1346.6,9000,445
2U82LVRP,1284.3,8721,445
89JGPQL8R,1207.0,8735,445
9JLUJC9PQ,1150.6,8530,445
P9P9VU2Q,1278.7,8704,445
PLUL8V988,1241.3,8650,445
GRJ2LQYY,1182.3,9000,445
QCVUQPCV,1091.8,8502,445
20VRJGC9C,1286.8,8808,445
2PLPYL2CQ,1188.2,8511,445
2Q2JURLVU,1310.6,9000,445
PV8Q080G,1183.7,8506,445
P0Y9G9PQC,1175.3,8532,445
8YQVRUP2,1135.7,8534,445
UYGYPL2Q,1297.8,8707,445
8CYLQVJJP,1315.3,9000,445
2VUP9YPLP,1160.1,8590,445
9YJ0YQU8,1276.8,8644,445
RPRVVPGY,1290.4,8846,445
JYR8PJQ2,1228.9,8648,445
80QRJVQ2P,1179.5,9000,445
8V2JGURUP,1149.1,8584,445
8PUV29YVP,1198.8,8566,445
2ULYQ9C8G,1221.8,8759,445
L28GCUGP,1108.1,8042,445
VGPVUGCR,1284.6,9000,444
9YJ0CQLC,1301.6,9000,444
8P29LPV8Y,1375.3,9000,444
8PLV2VYJ,1266.5,8652,444
GJRYRJY8,1142.3,8500,444
2L29CGY0L,1209.8,8625,444
PGUGGY9V9,1216.1,8788,444
88PUQCVLQ,1086.0,8530,444
9Y809V82P,1190.1,8555,444
80J09RLLR,1307.9,8771,444
QJUGJRQVG,1270.6,8842,444
2PC900J8C,1349.4,8825,444
80JY9GU2Q,1206.6,8824,444
829UPCLUL,1152.5,8618,444
2UPG9L2VG,1151.4,8636,444
2CY8G008C,1244.1,9000,444
L90V89Y,1215.5,8500,444
2JCYQ2J8L,1100.2,8566,444
2QY200YU,1277.7,9000,444
22QG9LPY2,1117.1,8621,444
R9L00YPQQ,1117.7,8850,444
YJV98Y9PJ,1170.5,8656,444
89RRGJRV,1238.7,8630,444
GCJVG8JU,1214.1,8721,444
YC90V9R2,1205.5,8407,444
YGYVQ2C0,1015.5,8500,444
88R8Q80Y,1249.0,8537,444
9CV99V0PY,1222.1,8764,444
PU802J0R,1222.7,9000,444
89GPUVR0Q,1196.2,8880,444
2G8U89CG0,1290.1,8738,444
GGY8GGUU,1168.8,8716,444
YCPY0JLY,1251.8,8591,444
R9RRQQ09,1043.6,8500,444
8LPGGJ0L0,1155.2,8528,443
2PPJG022Q,1117.6,9000,443
2RLVYV8GU,1238.3,8530,443
2L808PUR2,1342.5,8792,443
U8PGU9CP,1126.7,8505,443
2PRJ0RQ,1134.2,8500,443
8PPVLQPY0,1120.2,8239,443
P0VGVRUG8,1223.3,9000,443
2VPUP0Y0J,1149.7,8589,443
YRVRJG8P,1270.4,8758,443
80YG29RUV,1115.2,8508,443
P9VCQUUQ2,1413.8,9000,443
8GQGCVC2,1127.3,8500,443
LQ20J0YJ,1311.5,8675,443
8PY8P99GR,1163.4,8500,443
90V0CVY2U,1209.4,8559,443
QGCVG82,1128.4,8500,443
2L8V8RPP,1291.5,8599,443
JVG80Y0,1239.1,8653,443
P0QPRG0R,1100.2,8558,443
2LJY8GLVV,1158.1,9000,443
V9QRCLVY,1142.9,8530,443
8G0822QC,1233.3,8595,442
GU089C8CQ,1162.3,8549,442
P0QQVJR2,1053.4,8633,442
RJ2YV9YU,1143.6,8870,442
VYYYUQQ,1305.4,9000,442
GUGUY9G0G,1114.0,8500,442
9GRCP2YR,1524.0,9000,442
GRVCC8QL,1122.0,9000,442
LGV8UUL89,1267.6,9000,442
Q0PPQ0P0J,1393.0,9000,442
8V2JL0LUQ,1171.0,9000,442
2CYJGYRCP,1218.1,9000,442
829R8GC,1173.8,8521,442
CU9V8L0RY,1259.5,8733,442
Y0GY8Y0R,1150.5,8682,442
LU0Q9YRLL,1172.9,8637,442
V8UQYPGV,1239.3,8936,442
8G90R0UJY,1352.1,9000,442
9PCUPUCGV,1269.8,9000,442
Q8CY8LGGU,1252.4,8500,442
JCRCQ20C,1282.1,9000,442
QQLPLCCR,1280.8,9000,442
YPRPUYY82,1374.6,9000,442
V8899G02C,1399.5,9000,442
98UGUQ0Y,1217.3,8356,441
9GQL9899Y,1307.2,9000,441
G99UYYCL,1150.9,8652,441
V820GUYG,1158.9,9000,441
YUGPJC2YU,1175.2,9000,441
P2CPJVYRP,1231.3,8559,441
RLC0LP0R,1270.6,9000,441
9JCVCCRGQ,998.5,8530,441
2G28LR2JC,1134.8,8500,441
RLC0LYYP,1357.0,8769,441
2UU9YU29,1255.7,8669,441
98PJUYGR,1142.9,8568,441
9VVUPRRYJ,1378.1,8567,441
9UP8PG90U,1095.3,8557,441
2YU0QLQQ8,1126.1,8700,441
89QULJ200,1164.3,8622,441
20UJJYG8,1199.8,8913,441
8G2QCG2JY,1164.5,8341,441
PUGG28RCR,1260.8,8342,441
22YUYJVQG,1194.5,8824,441
L0JLURQU,1384.5,9000,441
UVR9JL2,1177.0,8500,441
RV22L02,1203.3,8572,441
9LLCU99C,1154.1,8500,441
2LU0QVPYL,1326.4,8821,441
JJRQCYCJ,1178.3,8503,440
VPRRC0YR,1241.2,9000,440
P29Y00RJG,1328.3,8770,440
P9UYV8Y8Y,1340.3,8650,440
PV0UCQVR0,1255.3,8601,440
88JLPQ8G,1042.0,9000,440
PLRJCRGVP,1226.3,9000,440
2JVG02GP,1366.7,9000,440
9YUG2Y8QQ,1371.8,8677,440
809CQ2RC9,1367.5,9000,440
8Q2GJ9J0P,1161.3,8500,440
CRV9C29,1139.1,8500,440
RYC0CLP2,1318.7,9000,440
8RPR2CJG,1126.5,8503,440
VJ2RQYV0,1383.5,9000,440
PYYJC29J,1186.2,8500,440
PVGV0G809,1062.3,8530,440
P0LULJ9PR,1266.4,8869,440
2RJ8R292,1168.5,8647,440
2RJ2GV0GV,1149.0,9000,440
GQ0U9PG2,1138.6,9000,440
QUCCR99U9,1418.3,9000,440
JCVGL8JJ,1208.3,8610,440
QRVUC988,1149.8,8530,440
UVQ29YUU,1184.7,8507,440
9YPYYYV,1280.1,8675,440
QJUQ9J0C8,1345.0,8711,440
2JL9UQP8J,1262.0,8747,440
8QP9L0UR9,1106.8,8827,440
92L0VY9GJ,1260.5,8831,440
9V2GV9PR,1158.9,9000,440
RPVPPJR0,1324.3,8799,439
989CC29U,1254.5,9000,439
20J9RG0CQ,1045.0,8008,439
9YCPVLR8,1213.4,8926,439
8QYRQRR9,1241.4,8500,439
8QQGQQPLL,1315.3,9000,439
29208090R,1132.3,8553,439
9GU8JCYL,1218.4,8564,439
2CL89JJQC,1153.1,8500,439
8QQVL08RG,1277.2,8706,439
Y2JC028P,1148.5,8560,439
LY9PCQ9QY,1098.9,8674,439
9P8UR0VJ0,1264.2,8619,439
V82CCLRG8,1041.4,8530,439
8UGRLJCY,1260.6,8500,439
J8CU09GJ8,1238.1,9000,439
Q0U9VCL29,1268.6,8711,439
GJ9828RJ,1248.0,9000,439
PJRP9URUQ,1212.2,8590,439
908J92QRG,1342.9,9000,439
90LJVUYU2,1258.7,8645,439
9CGC2RLVC,1231.5,8595,439
8Q89GULUJ,1187.3,8501,439
PQC2CY0UP,1113.7,9000,439
9PL2LPGG8,1190.6,8091,439
L8UVRPG9Y,1179.2,9000,439
8LGGVGJJ,1163.3,8591,439
PV0QU9Q9,1127.0,8672,439
J2PUV0P9,1234.1,8580,439
2R8CYPVLQ,1188.7,8621,439
2CQCVGYVJ,1246.9,8910,439
2LC02QYQ,1103.9,8500,439
8U8CQG9RY,1232.3,8615,438
2GUPGYVRP,1203.8,9000,438
YVQUGPG,1404.8,9000,438
8G8C82YYL,1263.4,8757,438
P2VJLUPG,1020.5,8500,438
299U0GRVJ,1308.3,8677,438
2Y9GQP8C,1174.6,9000,438
8YJYUVVJU,1306.2,9000,438
9VUQ9U8G,1218.8,8800,438
2YL00CV2,1173.7,8500,438
GRPRL9JJ0,1163.7,8571,438
90PLGRLQ9,1241.1,8722,438
2JQQ0YVVP,1142.5,8685,438
8R0CGRGV,1217.1,8556,438
LR8RG0GU2,1225.5,9000,438
2UVGP8CVR,1230.6,9000,438
2J2J20R92,1317.1,8942,438
CCL2802U,1187.7,8535,438
2L0UVU8JV,1281.2,8752,438
P0CP0JGR8,1231.6,8564,438
LUC8QUC,1242.7,8415,438
28G2VG0U0,1296.2,8743,438
89V9VRRY,1376.4,9000,438
LV9C9C0U,1086.5,8618,438
2UQY022JV,1257.7,8565,438
8Q82LJQYP,1157.7,8432,438
8UUP9QVU,1049.1,8500,438
PLPPY89RP,1225.9,9000,438
9QPURYPP,1076.3,8531,438
9LQ9RR9QJ,1226.5,8816,438
82L8LJCGP,1192.4,9000,438
2RLYR0RL2,1079.5,9000,438
C8G9PP00,1198.8,9000,437
PVQYGPJ2,1106.8,9000,437
8J82RQVY2,1273.5,9000,437
8VGVYPR8Y,1318.8,9000,437
8VCP2YQC,1246.0,8678,437
P0LL08J9C,1267.7,9000,437
8PJ99PQRG,1096.1,8535,437
ULYCJQPJL,1230.4,8562,437
P9QGRJUC,1244.6,9000,437
GGRQQ0PY8,1279.8,8766,437
28VJ0929P,1140.8,8500,437
89RRPLQRV,1343.3,8723,437
GGR8PLJ0,1167.3,8713,437
8P9RLUYJ,1424.9,9000,437
8R9CRCC0,1118.6,9000,437
9P0L0VC2U,1377.5,8823,437
LP8CJPGV,1264.3,9000,437
CJ09U0VUG,1302.1,9000,437
2LQ89LLGC,1337.0,8784,437
JJVP9LPQ,1207.4,8530,437
JGYRJPC0U,1378.2,8500,437
YGRYQ8VU9,1267.5,9000,437
9L8PP08R,1231.2,8404,437
PRY8PPGV,1151.9,8500,437
20RGVCCVV,1153.9,9000,437
980U822Q,1353.8,8504,437
P822Q2Y2P,1108.5,8500,437
P2QUQLQL8,1198.0,8723,436
QUP22PPU,1201.7,8529,436
8P9J9Q982,1576.7,9000,436
L0YCC02L,1157.9,8500,436
2U00P9PU0,1290.8,9000,436
9QPG2PQPL,1131.6,9000,436
UCY2YP2J8,1054.8,8562,436
CUJ2G902L,1189.5,8741,436
G9YPVYJJ,1360.6,9000,436
8QPUJGUG,1224.8,9000,436
RQLPQQYYV,1108.2,8540,436
82GJPQC29,1104.9,8560,436
9RPQU200,1202.4,8839,436
GP2G9YUJ,1157.7,8898,436
PCPUUUL8,1237.6,9000,436
2JR8R0CQ,1183.6,8530,436
90Q9L28L,1164.9,8626,436
2V0QCG2YY,1425.8,9000,436
P8QQPCUU,1298.9,8806,436
8G9R8Y8YQ,1103.0,8500,436
YJGP2C9PY,1180.3,8678,436
PGVCV8Y88,1158.5,8502,436
8V89UJGGY,1350.3,9000,436
9LRV0Q98J,1278.3,9000,436
RVQQVRRL,1159.3,8500,436
29PU29JV,1149.4,8603,436
9CU998Q8,1268.5,9000,435
99V9V22G,1319.2,8579,435
8L0C08Q2,1106.7,8268,435
P2QRRPPQG,1145.2,8523,435
U9YQRCJ8J,1246.9,8585,435
8PGCVQCC,1119.1,8500,435
GYG809QL,1184.1,8506,435
J0RGGLLJ,1242.5,8565,435
2UY2C98CP,1240.0,8500,435
2U2G0CY8C,1143.3,8680,435
U0RQG,1158.9,8501,435
CQ9GPLYJ,1159.7,8716,435
2VJJUCVVR,1196.1,8563,435
PPQGCJUPP,1203.5,9000,435
2UPPLYVVV,1140.9,8565,435
UPRUUJVJP,947.4,8500,435
9CG0JP082,1224.6,8509,435
G0Y99UU9G,1451.5,8902,435
P0VR8J0C9,1144.3,8361,435
P8YUQLVC,1158.4,9000,435
2CJCU89P,1140.9,8569,435
U0URU9VQY,1259.1,8591,435
92UJYRP2J,1223.9,9000,435
G0YVGYP,1256.3,9000,435
LGLUUL29P,1323.6,8261,435
LVJ9UUCCC,991.1,9000,435
QPVR0UG9,1101.3,9000,435
2YYV8YU0G,1316.5,8820,435
YCQJP0R0C,1060.4,8288,435
PY8U9YLYG,1195.7,8557,435
8R8890CU0,1277.1,9000,434
YJCJ80LJ,1265.4,9000,434
PLPYC920R,1180.5,9000,434
2LGJ92JVY,1161.0,8534,434
2QL2RGQGC,1115.0,8595,434
P0YUJRQ,1241.8,8568,434
2UY90V2Y,1329.9,9000,434
P0UPPUP2,1101.0,8453,434
P88L90Q2,1181.6,8613,434
2J0GQVPYU,1225.3,8693,434
2PC29J0C,1153.8,8504,434
22LJC9GQ0,1238.7,9000,434
8RRVV22Q,1255.9,9000,434
92UVJUCU2,1215.2,8589,434
90JUR082Q,1095.9,8918,434
PJPGJJ2GC,1113.0,8382,434
G8RUG9QL9,1365.0,8714,434
8GYP2YJ00,959.3,8500,434
829QLCYUP,1324.1,8753,434
28JCRG9LY,1307.8,9000,434
JYGGY88L0,1188.0,8742,434
998R8V22,1225.9,9000,434
YRV2YYGLC,1224.5,8771,434
2UG2LPLQV,1208.2,9000,434
2GGGLQCY2,1145.0,8500,434
920YU2J2Y,1240.6,8631,434
YG2CQ2PL,1093.9,8647,434
8QCJJ0RRJ,1142.0,8500,434
QYGC82QP,1317.5,9000,434
8RCGLVP22,1274.6,8225,434
90YYJUP8V,1375.1,8911,434
L0JC9L0J8,1140.9,8500,434
99YRPPRQR,1186.8,8570,433
VGJQV8GL,1378.4,8622,433
QJL2YYR0P,1223.6,8560,433
RUCQP89Y,1315.2,9000,433
9Q882PGYY,1085.2,8260,433
GCVJJVC,1229.4,9000,433
YP2VJ22QP,1226.9,8500,433
2VV8UUYQC,1308.5,8850,433
8P9J0QYVJ,1477.4,9000,433
C9YVV0G,1120.7,8203,433
29ULC2LYV,1287.3,8624,433
PPJLC9VJ,1196.6,8738,433
228JLYU92,1125.3,9000,433
2RYC2UQVQ,1236.1,8686,433
9VYU809QP,1248.5,8649,433
U2YG2Q2JC,1169.0,8811,433
2C208UVUV,1159.9,8503,433
8Y8RJLLVP,1350.2,9000,433
8QLPQGVG,1158.4,8530,433
8YC8RQUY9,1239.0,8621,433
2GVRGY28V,1395.9,8807,433
YJ2JJ02CL,1194.2,8642,433
UY0P29R9,1288.0,8736,433
P2RRCYG82,1223.0,8796,433
J0CUU8GR,1220.5,8582,433
8PV22UGPY,1234.1,9000,433
9GG09L9YJ,1131.3,8530,432
P9YUUYVR,1151.0,8327,432
Q9C9U2PU9,1061.1,8587,432
99Q0RUUJL,1194.4,8721,432
99LR2GJU2,1244.9,9000,432
PLUR2U0GL,1245.8,8599,432
2UP28CVY2,1147.2,8678,432
RPJ2Y8U,1152.2,8684,432
L8G0PJUGP,1363.7,9000,432
P2QJGR02C,1279.8,9000,432
Y9GG2RVJ,1348.8,8889,432
80Q0R9Y8,1252.1,8828,432
92VY8PLQ8,1322.3,8795,432
LGUG22JR,1178.9,8593,432
9VQY88J9Q,1268.1,8641,432
YQYR08JQP,1206.7,8208,432
GG9CY2Q,1117.5,8206,432
8R82GV99G,1325.5,8775,432
8U9QJV2QU,1187.8,9000,432
Q2QQ0QGY,1236.7,9000,432
8PVGRYCPV,1268.0,9000,432
8990P9GJ,1130.9,8751,432
Y8QRRQJU,1188.2,8565,432
2YGYJCQYG,1243.7,8273,432
2QYCPQ0R0,1166.6,8500,432
9UVRQ990L,1392.4,8615,432
LY9LGGJUY,1241.4,8707,432
8PUV8R8C2,1031.7,8759,432
8QVR98UVR,1170.6,8741,432
RGVGU2GPY,1262.9,9000,432
82L2C0UPJ,1148.8,8500,431
UG08P0CUR,1237.4,8530,431
2U9LRL098,1240.7,9000,431
RYVY082P,1143.0,8859,431
RLY9P22,1130.7,8658,431
8YJ9J99GL,1065.0,8562,431
L9V2LRL0Y,1179.9,9000,431
9UCJQQ9VC,1136.8,8674,431
8GY0V0YG,1132.9,8701,431
P8C9RLLYQ,1155.7,8533,431
80PJRYG22,1358.7,9000,431
88UCRYJCC,1267.9,8715,431
2Q9JCVRPJ,1310.8,9000,431
P2RP0YLV8,1330.5,9000,431
L8099LC0,1152.0,8500,431
C282GR2,1206.7,8815,431
8P8Q0CQ9,1240.0,8823,431
8QRLY9L0Y,1229.1,8788,431
YRVQJ9C0J,1344.8,9000,431
2CCQRUPG0,1102.7,8629,431
2RL928Y22,1391.6,9000,430
2QCC2CVYC,1135.1,8559,430
PG9URLC,1286.2,9000,430
2G0LUQYYY,1250.1,9000,430
UP02V0P,1251.6,8687,430
22G2VQCRY,1162.6,9000,430
C98LG8V,1118.8,8850,430
P8YURQUR,1236.7,8680,430
2UQGPURC2,1203.8,8655,430
90L8YYCRV,1170.2,8530,430
29Y0L9PVV,1160.9,8300,430
2292GVJQ8,1189.1,8579,430
8V2RG20YU,1091.4,9000,430
