battle_time,game_mode,team_tag,team_name,team_cards,team_crowns,team_trophies,team_avg_level,opponent_tag,opponent_name,opponent_cards,opponent_crowns,opponent_trophies,opponent_avg_level,result,collected_at,team_evolved_cards,team_hero_cards,opponent_evolved_cards,opponent_hero_cards,team_tower_troop,opponent_tower_troop,team_elixir_leaked,opponent_elixir_leaked,team_ambiguous_cards,opponent_ambiguous_cards
20260729T010419.000Z,PvP,JYRY9JUYC,,Firecracker;Mini P.E.K.K.A;Boss Bandit;The Log;Cannon;Goblin Gang;Dart Goblin;Hog Rider,0,,,PJ8QLLUUL,Ssjui,Minion Horde;Tesla;Goblin Barrel;Skeleton Army;Tornado;Clone;Sparky;Giant Skeleton,1,,,Loss,2026-07-29T19:55:02.170041+00:00,,,,,,,,,,
20260726T094605.000Z,boatBattle,R0RURLPLU,,Freeze;Golem;P.E.K.K.A;Lava Hound;Cannon;Mirror;Executioner;Clone,3,,,82P2CJUQ,Anastasyz,Skeleton Army;Valkyrie;Minion;Spear Goblin;Musketeer;Ronin;The Log;Archer;Royal Giant;Hog Rider;Sparky;Poison,0,,,Win,2026-07-29T19:55:38.857658+00:00,,,,,,,,,,
20260728T050228.000Z,PvP,UU9Q2UC2Y,,Wizard;Mini P.E.K.K.A;Goblin Barrel;Skeleton Army;Minion;Hog Rider;Tornado;Arrows,2,,,VC8YVCLQ8,reis,Valkyrie;Mini P.E.K.K.A;Baby Dragon;Tornado;Dark Prince;Lightning;Golem;Ice Wizard,1,,,Win,2026-07-29T19:55:55.100095+00:00,,,,,,,,,,
20260729T033034.000Z,PvP,L20GCURYU,,Mega Knight;Knight;Witch;Cannon;Hog Rider;Rage;Goblin Barrel;Ronin,0,,,VLRLU8YRC,Tsujihu,Goblin Barrel;Knight;Skeleton Army;The Log;Inferno Tower;Dart Goblin;Ice Spirit;Princess,1,,,Loss,2026-07-29T19:56:08.021063+00:00,,,,,,,,,,
20260729T131917.000Z,PvP,RJ299R0U,,Royal Hogs;Wizard;Giant Skeleton;Minion;The Log;Tornado;Rage;Goblin Gang,1,,,200GUUUJCL,jdndhd,P.E.K.K.A;Guard;Firecracker;Hog Rider;Zap;Cannon;Fireball;Electro Wizard,2,,,Loss,2026-07-29T19:56:16.234372+00:00,,,,,,,,,,
20260727T195658.000Z,PvP,QV2PUCPR,,Valkyrie;Wizard;Mini P.E.K.K.A;Witch;Hog Rider;Arrows;Goblin Barrel;Electro Wizard,1,,,V988YPLUL,DNA,Firecracker;Skeleton King;Skeleton Barrel;Bat;Tornado;Clone;Giant Skeleton;Ice Spirit,0,,,Win,2026-07-29T19:56:51.591795+00:00,,,,,,,,,,
20260728T145746.000Z,PvP,22G0QC0L0,,Witch;Baby Dragon;Valkyrie;Dart Goblin;Skeleton Army;Bat;Mega Knight;Ronin,0,,,J98LQU8YJ,NIOXAP,Valkyrie;Vines;Witch;Mega Knight;Tesla;Ice Spirit;Hog Rider;Firecracker,1,,,Loss,2026-07-29T19:56:56.128365+00:00,,,,,,,,,,
20260724T224345.000Z,PvP,JQJJ2R0VQ,,Witch;Musketeer;Valkyrie;Goblin Barrel;Skeleton;Cannon;Arrows;Dart Goblin,2,,,RVRYGUUCJ,yooo!!!,Royal Giant;Mini P.E.K.K.A;Executioner;Arrows;Freeze;Valkyrie;Firecracker;Mirror,0,,,Win,2026-07-29T19:57:01.816794+00:00,,,,,,,,,,
20260728T222959.000Z,PvP,P0Y0VC0PY,,Firecracker;Dark Prince;Zap;Hog Rider;Mega Knight;Electro Wizard;Bandit;Guard,0,,,PQV8RY0GU,ERFAN Z,Bomber;Magic Archer;Mini P.E.K.K.A;Golem;Electro Dragon;Mega Minion;Valkyrie;Rocket,1,,,Loss,2026-07-29T19:57:13.334062+00:00,,,,,,,,,,
20260729T194127.000Z,PvP,20PPGG00C9,,P.E.K.K.A;Bomber;Goblin Giant;Electro Wizard;Goblin Machine;Rage;Arrows;Goblin Curse,0,,,LCG2VPV9G,king zel,Mega Knight;Goblin Barrel;Dart Goblin;Zap;Poison;Goblin Gang;Cannon Cart;Prince,1,,,Loss,2026-07-29T19:57:24.226937+00:00,,,,,,,,,,
20260727T210005.000Z,PvP,URJUYUPRC,,P.E.K.K.A;Wizard;Skeleton Army;Arrows;Executioner;Hog Rider;Valkyrie;Electro Wizard,0,,,YGGGGG9Y,Lava Hound,Tesla;Knight;Goblin Barrel;Rocket;Ice Spirit;Goblin Gang;Princess;The Log,1,,,Loss,2026-07-29T19:58:08.730572+00:00,,,,,,,,,,
20260729T081201.000Z,pathOfLegend,GG829JGY,,Skeleton Barrel;Goblins;Tesla;Suspicious Bush;Wall Breakers;Dart Goblin;Rascals;Fire Spirit,0,,,JVRPLPRCQ,FCN♥️CLOUSE™✨,Firecracker;Mighty Miner;Cannon;Skeleton;The Log;Electro Spirit;Hog Rider;Earthquake,1,,,Loss,2026-07-29T19:58:17.365826+00:00,,,,,,,,,,
20260726T163306.000Z,friendly,UULGJYPY9,,Witch;Wizard;Firecracker;Giant;Minion;Knight;Arrows;Mini P.E.K.K.A,1,,,28JVQ2CVQ,eliedson,Giant Skeleton;Knight;Witch;Arrows;Tesla;Goblin Gang;Dart Goblin;Bomber,0,,,Win,2026-07-29T19:58:26.891628+00:00,,,,,,,,,,
20260728T143442.000Z,trail,8YG98P8Y,,Valkyrie;Knight;Firecracker;Hog Rider;Fireball;Zap;Tombstone;Dart Goblin,0,,,CJG99G9P8,Junior,Goblin Barrel;Mighty Miner;Dart Goblin;Wall Breakers;Fire Spirit;Skeleton;Electro Spirit;Cannon,1,,,Loss,2026-07-29T19:58:34.132402+00:00,,,,,,,,,,
20260728T151646.000Z,trail,CRC2QC0J0,,Musketeer;Mighty Miner;Firecracker;Hog Rider;Royal Delivery;Skeleton;Earthquake;The Log,3,,,9JG2R09G8,milad MiS,Valkyrie;Goblin Barrel;Boss Bandit;Dart Goblin;Goblin Gang;Hog Rider;Tesla;The Log,0,,,Win,2026-07-29T19:58:41.210799+00:00,,,,,,,,,,
20260728T012735.000Z,PvP,VCRCUVVVU,,Royal Hogs;Dark Prince;Golden Knight;Hunter;The Log;Firecracker;Fireball;Goblin Gang,2,,,P8P8YU2C,Evan,Valkyrie;Hog Rider;Bat;Wizard;Zap;Electro Wizard;Elite Barbarian;P.E.K.K.A,1,,,Win,2026-07-29T19:58:47.476930+00:00,,,,,,,,,,
20260727T222343.000Z,PvP,GVQJJ2QLJ,,Mega Knight;Skeleton;Inferno Tower;Wizard;Electro Wizard;Goblin Gang;Zap;Hog Rider,1,,,RUY082CUY,alex,Goblin Barrel;Magic Archer;Knight;Balloon;Bat;Tesla;Valkyrie;The Log,0,,,Win,2026-07-29T19:59:22.125080+00:00,,,,,,,,,,
20260726T233416.000Z,riverRacePvP,RPVJ8UVR0,,Witch;Skeleton King;Dart Goblin;Fireball;Princess;Electro Wizard;Goblin Machine;Sparky,0,,,V89GLGJUY,leone,Executioner;Musketeer;Bowler;Minion;Wall Breakers;Tesla;Inferno Dragon;Prince,1,,,Loss,2026-07-29T19:59:29.981072+00:00,,,,,,,,,,
20260727T055025.000Z,trail,P0JRCL88C,,Firecracker;Giant;Furnace;Ice Wizard;The Log;Ronin;Goblin Barrel;Cannon,1,,,C82L8UQJQ,TripleRchamp,Tesla;Mighty Miner;Firecracker;Skeleton;Earthquake;The Log;Electro Spirit;Hog Rider,0,,,Win,2026-07-29T19:59:36.622661+00:00,,,,,,,,,,
20260726T223617.000Z,PvP,8LU8JQQL,,Firecracker;P.E.K.K.A;Valkyrie;Hog Rider;Tesla;Ice Spirit;Arrows;Dart Goblin,0,,,CJUQUQ099,Mini⚡Jostin,Royal Ghost;Mega Minion;Zap;Bomber;Arrows;Hog Rider;P.E.K.K.A;Ronin,2,,,Loss,2026-07-29T19:59:43.044304+00:00,,,,,,,,,,
20260727T232742.000Z,trail,V2QCQGR88,,Archer;Knight;Tesla;X-Bow;Fireball;Skeleton;Electro Spirit;Barbarian Barrel,1,,,JJVPGYJJC,<c5>Ryugu,Minion;Boss Bandit;Musketeer;Fire Spirit;Wall Breakers;Arrows;Royal Hogs;The Log,0,,,Win,2026-07-29T19:59:48.960935+00:00,,,,,,,,,,
20260729T120359.000Z,PvP,88RQLP0GV,,Mega Knight;Ice Golem;Boss Bandit;Tesla;Arrows;Dart Goblin;Electro Wizard;Bat,1,,,9Y9LPQC,dieYuppie,Witch;Wizard;Royal Hogs;Skeleton Army;Fireball;Ronin;Dart Goblin;Baby Dragon,2,,,Loss,2026-07-29T19:59:55.506444+00:00,,,,,,,,,,
20260729T125818.000Z,PvP,2CJGR0CP0,,Electro Dragon;Mini P.E.K.K.A;Mega Knight;Arrows;Hog Rider;Bat;Guard;Firecracker,2,,,Q9GLPGU9V,Hanish,Firecracker;Mighty Miner;Mini P.E.K.K.A;Cannon;Hog Rider;Suspicious Bush;Arrows;Guard,1,,,Win,2026-07-29T20:00:02.316238+00:00,,,,,,,,,,
20260728T180227.000Z,trail,V0Q9RJJLY,,Firecracker;Knight;Tesla;Ice Spirit;Hog Rider;Earthquake;Ronin;The Log,3,,,2LJYRUJGQ,trainer ;^},Skeleton Barrel;Arrows;Mega Knight;Firecracker;Goblin Barrel;Skeleton;Tesla;The Log,0,,,Win,2026-07-29T20:00:08.084075+00:00,,,,,,,,,,
20260729T190057.000Z,clanMate,VC0PYJ9LJ,,Tesla;Mighty Miner;Wall Breakers;The Log;Skeleton;Goblin Drill;Ice Spirit;Fireball,1,,,QJ02VGGJL,Paul✨,Firecracker;Mighty Miner;Tesla;Hog Rider;Electro Spirit;Skeleton;Earthquake;The Log,0,,,Win,2026-07-29T20:00:41.740324+00:00,,,,,,,,,,
20260728T010830.000Z,PvP,8VQ99J9RJ,,Executioner;Mini P.E.K.K.A;Dark Prince;Wall Breakers;Firecracker;Minion Horde;Royal Delivery;Hog Rider,0,,,PLRJYYCC,ARTSHARK,Valkyrie;Ronin;Royal Giant;Firecracker;Zap;Princess;Skeleton Army;Bomber,2,,,Loss,2026-07-29T20:00:51.990414+00:00,,,,,,,,,,
20260727T175745.000Z,trail,9QQ0YUUCR,,Rocket;Spear Goblin;Bowler;Dark Prince;Goblin Giant;Musketeer;The Log;Knight,0,,,UCPJYQYJG,hhhhhhhhh,Mega Knight;Arrows;Inferno Dragon;Skeleton Barrel;Spear Goblin;Bat;Miner;Ronin,2,,,Loss,2026-07-29T20:00:59.381691+00:00,,,,,,,,,,
20260726T175859.000Z,trail,8L2CVR28P,,Ronin;Mega Knight;Ram Rider;Mother Witch;Tesla;Witch;Executioner;Arrows,0,,,20YQ9P8RUG,Thrax,Ronin;Mega Knight;Royal Hogs;Electro Spirit;Wizard;Arrows;The Log;Berserker,1,,,Loss,2026-07-29T20:01:05.421763+00:00,,,,,,,,,,
20260727T125824.000Z,trail,PU9R8YJ2,,Inferno Dragon;Bandit;Elixir Golem;Wizard;Fireball;Witch;Arrows;Ronin,2,,,UU2U0VJL0,ggggg,Ice Wizard;Electro Wizard;Knight;Fireball;Arrows;Tesla;Firecracker;Elite Barbarian,1,,,Win,2026-07-29T20:01:12.150944+00:00,,,,,,,,,,
20260725T013527.000Z,riverRacePvP,ULPPQ2920,,Mortar;Little Prince;Wizard;Spear Goblin;Guard;Barbarian Barrel;Zap;Mega Knight,0,,,20PUVGJR92,dudelove0000,Mega Knight;Goblinstein;Valkyrie;Three Musketeers;Bandit;Skeleton Army;Lumberjack;Giant Snowball,1,,,Loss,2026-07-29T20:01:17.445679+00:00,,,,,,,,,,
20260725T195600.000Z,PvP,9QQ0Y0GQY,,Archer;Ronin;Musketeer;Giant Snowball;Dark Prince;Zap;Mini P.E.K.K.A;Sparky,1,,,VJLU9PR9R,isaiahツ,Cannon;Knight;Ice Spirit;Firecracker;The Log;Hog Rider;Royal Delivery;Fireball,0,,,Win,2026-07-29T20:01:24.589299+00:00,,,,,,,,,,
20260729T154934.000Z,trail,CCGU0U980,,Baby Dragon;Magic Archer;Dart Goblin;Executioner;Ronin;Wall Breakers;Mirror;Clone,2,,,G9RJJY982,Th,Archer;Knight;Tesla;Electro Spirit;Skeleton;X-Bow;Fireball;The Log,1,,,Win,2026-07-29T20:01:32.518355+00:00,,,,,,,,,,
20260728T190944.000Z,PvP,YRCVRQQG8,,Witch;Ice Golem;Knight;Prince;The Log;Hog Rider;Electro Spirit;Dart Goblin,0,,,20GV02U2QJ,Fahadd,Mega Knight;Minion Horde;Mortar;Ram Rider;Mother Witch;Rage;Goblin Curse;Firecracker,2,,,Loss,2026-07-29T20:02:13.214119+00:00,,,,,,,,,,
20260728T181854.000Z,PvP,UUCL98YCY,,Firecracker;Knight;Valkyrie;Vines;Giant Skeleton;Mini P.E.K.K.A;Skeleton Army;Zap,1,,,222PUYGRP0,NeonUsopp,Wizard;Boss Bandit;Executioner;Furnace;Freeze;Elixir Golem;Mega Minion;Minion,0,,,Win,2026-07-29T20:02:19.787124+00:00,,,,,,,,,,
20260729T102707.000Z,PvP,UUVUVVLUJ,,Firecracker;Mini P.E.K.K.A;Mega Knight;Ronin;Hog Rider;The Log;Skeleton Army;Goblin Barrel,0,,,20PPVQ29Y2,Kinse,Wizard;Goblinstein;Mortar;Ram Rider;Minion;Arrows;Skeleton Army;Valkyrie,1,,,Loss,2026-07-29T20:02:27.913697+00:00,,,,,,,,,,
20260726T194216.000Z,PvP,9JJGLGUP9,,Executioner;Mini P.E.K.K.A;Minion Horde;Hunter;Hog Rider;Zap;Goblin Barrel;Witch,1,,,QU9VUP0PG,Juani,Royal Giant;Wizard;Golden Knight;Tesla;Dart Goblin;Prince;Minion;The Log,2,,,Loss,2026-07-29T20:02:34.433109+00:00,,,,,,,,,,
20260706T045641.000Z,PvP,UUPYYPPLV,,Goblin Barrel;Wall Breakers;Valkyrie;Princess;Dart Goblin;Goblin Gang;The Log;Cannon,0,,,820PGU288,DarkLiveMe,P.E.K.K.A;Wizard;Skeleton Army;Princess;Baby Dragon;Firecracker;The Log;Goblin Barrel,1,,,Loss,2026-07-29T20:02:40.467791+00:00,,,,,,,,,,
20260727T194026.000Z,PvP,VUV8RVJC0,,Mega Knight;Balloon;Skeleton;Lumberjack;Goblin Curse;Magic Archer;Vines;Goblin Hut,1,,,GV89PUGJY,Ash.J.Williams,Valkyrie;Firecracker;Mini P.E.K.K.A;Electro Giant;Mega Knight;Electro Dragon;Elixir Golem;Tornado,0,,,Win,2026-07-29T20:02:47.864304+00:00,,,,,,,,,,
20260723T214645.000Z,PvP,UPPULJ8G9,,Witch;Mini P.E.K.K.A;Lumberjack;Barbarian;Tesla;Baby Dragon;Goblin Barrel;Fireball,2,,,VJJUR92JG,SolarEzio✝,Valkyrie;Witch;Baby Dragon;Goblin Hut;Skeleton Army;Inferno Dragon;Minion Horde;Lumberjack,1,,,Win,2026-07-29T20:02:56.309241+00:00,,,,,,,,,,
20260727T173739.000Z,PvP,V9RRUQL02,,Battle Ram;Bowler;Baby Dragon;Fireball;Mini P.E.K.K.A;Giant Skeleton;Arrows;Tombstone,1,,,20V9RYR0YY,SickSanji,Witch;Boss Bandit;Mega Knight;Mirror;Minion;Baby Dragon;Skeleton Army;Executioner,0,,,Win,2026-07-29T20:03:40.397000+00:00,,,,,,,,,,
20260728T090652.000Z,PvP,LC88YJJ88,,Zap;Magic Archer;Goblin Barrel;Knight;Skeleton;Hog Rider;Fireball;Minion Horde,1,,,88P828UY,ALEKS THE GREAT,Wizard;Mini P.E.K.K.A;Skeleton King;Mega Knight;Zap;Minion;Firecracker;P.E.K.K.A,3,,,Loss,2026-07-29T20:03:47.544548+00:00,,,,,,,,,,
20260720T212231.000Z,friendly,G0CY09J9R,,Magic Archer;Arrows;Goblin Barrel;Tesla;Poison;Bat;Goblin Gang;Bandit,0,,,20UGVRJ2YJ,ecze,Electro Wizard;Royal Delivery;Royal Hogs;Lumberjack;Freeze;Ice Wizard;Ice Spirit;Bowler,1,,,Loss,2026-07-29T20:03:55.538353+00:00,,,,,,,,,,
20260727T004657.000Z,PvP,20GPJGQQR8,,Skeleton Barrel;Dark Prince;Hunter;Dart Goblin;Skeleton Army;Knight;Tesla;The Log,0,,,JV880R9RU,bert claeys,Valkyrie;Wizard;Skeleton Army;Arrows;Prince;Inferno Tower;Minion;Rocket,3,,,Loss,2026-07-29T20:04:09.983368+00:00,,,,,,,,,,
20260728T190626.000Z,PvP,QL898Q8YG,,Witch;Balloon;Electro Dragon;Mega Knight;Musketeer;Poison;Archer;Ram Rider,1,,,C09G9YL0L,mr mágic,Cannon;Musketeer;Ice Golem;Hog Rider;Ice Spirit;Skeleton;Fireball;The Log,0,,,Win,2026-07-29T20:04:54.120105+00:00,,,,,,,,,,
20260729T021814.000Z,PvP,P2UGP0RRJ,,Dart Goblin;Valkyrie;Wizard;Knight;Mini P.E.K.K.A;Skeleton Army;Skeleton Barrel;Elixir Golem,0,,,29QGY8QU0,logan wrideme,Lumberjack;Dark Prince;Inferno Dragon;Bomb Tower;Hog Rider;Firecracker;Arrows;Dart Goblin,1,,,Loss,2026-07-29T20:05:01.593658+00:00,,,,,,,,,,
20260729T082928.000Z,PvP,CYVVUPRJ0,,Wall Breakers;Mini P.E.K.K.A;Inferno Dragon;The Log;Miner;Valkyrie;Bat;Arrows,1,,,PPVC8ULU,hellboy,Mega Knight;Wizard;Golden Knight;Ronin;Executioner;Elixir Golem;Royal Recruits;Arrows,3,,,Loss,2026-07-29T20:05:10.001509+00:00,,,,,,,,,,
20260729T200356.000Z,PvP,VJJ8CQR9C,,Balloon;Baby Dragon;Bowler;Tornado;Freeze;Barbarian Barrel;Inferno Dragon;Lumberjack,1,,,YL8JYV2RR,Brandon,Musketeer;Sparky;Golden Knight;Rage;Elite Barbarian;The Log;Magic Archer;Princess,3,,,Loss,2026-07-29T20:05:18.281575+00:00,,,,,,,,,,
20260729T125112.000Z,PvP,V8228LGQQ,,Witch;Mini P.E.K.K.A;Mega Knight;Miner;Baby Dragon;Skeleton Army;Fireball;Hog Rider,0,,,VLJ2RYYCV,mk_bmw,Archer;Mini P.E.K.K.A;Witch;Valkyrie;Wall Breakers;Goblin Barrel;Rage;Sparky,1,,,Loss,2026-07-29T20:05:27.374492+00:00,,,,,,,,,,
20260729T103702.000Z,PvP,VR9Y0Y8L2,,Skeleton;Mini P.E.K.K.A;Dart Goblin;The Log;Bat;Arrows;Royal Delivery;Giant Skeleton,0,,,VVYRL0YYC,複|•ÖZLEM,Tesla;Golden Knight;Valkyrie;Electro Giant;Firecracker;Sparky;Arrows;Bat,1,,,Loss,2026-07-29T20:05:34.143007+00:00,,,,,,,,,,
20260727T092605.000Z,PvP,20VV2UUCVC,,Barbarian;Mega Minion;Royal Hogs;Mini P.E.K.K.A;Barbarian Barrel;Skeleton Army;Royal Delivery;Baby Dragon,1,,,200QPY0VCY,amirkhan,Witch;Mini P.E.K.K.A;Valkyrie;Mega Knight;Ronin;Wizard;Bandit;Prince,0,,,Win,2026-07-29T20:06:13.267302+00:00,,,,,,,,,,
20260728T030109.000Z,PvP,VGR9JR8RP,,Royal Hogs;Mini P.E.K.K.A;Valkyrie;Skeleton Army;Firecracker;Poison;Witch;Arrows,1,,,VL80JGP9L,愛evelyn,Witch;Mini P.E.K.K.A;Tesla;Princess;Fireball;The Log;Skeleton Army;Hog Rider,0,,,Win,2026-07-29T20:06:20.557490+00:00,,,,,,,,,,
20260727T225137.000Z,friendly,VY2VGPULY,,Skeleton Barrel;P.E.K.K.A;Witch;Goblin Barrel;Dart Goblin;The Log;Skeleton;Fireball,0,,,VUVLVJQPG,biel²²,Witch;Mega Knight;Mini P.E.K.K.A;Goblin Barrel;The Log;Musketeer;Knight;Goblin Gang,1,,,Loss,2026-07-29T20:06:29.367620+00:00,,,,,,,,,,
20260727T140455.000Z,trail,20Y0QJLUQ8,,Ronin;Electro Wizard;Firecracker;Royal Hogs;Tesla;Witch;Mega Knight;Arrows,1,,,V2Y8802CU,kianosh,Ronin;Bandit;Firecracker;Rascals;Tesla;Mega Knight;Hunter;Arrows,0,,,Win,2026-07-29T20:06:36.541539+00:00,,,,,,,,,,
20260728T213359.000Z,PvP,U8QCYQLVV,,P.E.K.K.A;Skeleton King;Firecracker;Wizard;Ronin;Prince;Witch;Skeleton Army,0,,,YYPR9CCJ,LorDRazoR,Royal Giant;Wizard;Ronin;Minion;Wall Breakers;The Log;Goblin Barrel;Princess,1,,,Loss,2026-07-29T20:06:46.262845+00:00,,,,,,,,,,
20260729T120752.000Z,PvP,20Y0L0R8G8,,Skeleton Barrel;Goblins;Princess;Goblin Gang;Ronin;Wall Breakers;Ice Spirit;The Log,2,,,2PR0VJV9,Bbenjaminlkw,P.E.K.K.A;Golden Knight;Barbarian;Ronin;Minion Horde;Three Musketeers;Goblin Barrel;The Log,1,,,Win,2026-07-29T20:06:56.719220+00:00,,,,,,,,,,
20260729T160727.000Z,PvP,UYP2282QU,,Witch;Wizard;Mega Knight;Tesla;Valkyrie;Freeze;Sparky;Minion Horde,2,,,V0C2GR990,Dadö,Mega Knight;Goblin Barrel;Witch;Bat;Dart Goblin;Skeleton Army;The Log;Skeleton Barrel,1,,,Win,2026-07-29T20:07:05.522365+00:00,,,,,,,,,,
20260712T010615.000Z,PvP,VJVYYQVPY,,Witch;Giant;Magic Archer;The Log;Bomber;Freeze;Elixir Golem;Ronin,0,,,2099P0VR89,santi.23,Spear Goblin;Bowler;Golden Knight;Zap;Hog Rider;Ice Wizard;Skeleton Army;Firecracker,3,,,Loss,2026-07-29T20:07:43.781686+00:00,,,,,,,,,,
20260728T233612.000Z,PvP,20Y29VJUJG,,Baby Dragon;Wizard;Knight;Goblin Gang;The Log;Goblin Barrel;Valkyrie;Barbarian,0,,,PL0LPVVYV,cheke loko,Giant Skeleton;Wizard;Minion Horde;Goblin Barrel;Dark Prince;Lumberjack;Witch;Skeleton Army,1,,,Loss,2026-07-29T20:07:51.595166+00:00,,,,,,,,,,
20260729T013321.000Z,PvP,8YJUR9QC8,,P.E.K.K.A;Knight;Wizard;The Log;Rage;Lumberjack;Balloon;Ice Spirit,3,,,VUC8V2V88,macgiver,Witch;Mini P.E.K.K.A;Dark Prince;Hog Rider;The Log;Valkyrie;Goblin Gang;Arrows,0,,,Win,2026-07-29T20:07:58.284892+00:00,,,,,,,,,,
20260726T160432.000Z,PvP,200JQPVJPV,,Mega Knight;Wizard;Mini P.E.K.K.A;Arrows;Fireball;Hog Rider;Archer;Minion,0,,,VLU8JPJ2C,CIRO EL RPO,P.E.K.K.A;Ice Wizard;Arrows;Skeleton;Balloon;Electro Dragon;Tornado;Cannon,3,,,Loss,2026-07-29T20:08:07.672187+00:00,,,,,,,,,,
20260729T082516.000Z,PvP,20GPCYPU8C,,Witch;Wizard;Skeleton Barrel;Goblin Barrel;Goblin Curse;Skeleton Army;Goblin Gang;Mini P.E.K.K.A,2,,,22C2QVJGU,##ALI##,Goblin Barrel;Princess;Wizard;Skeleton Army;Bandit;Zap;Minion Horde;Mega Knight,1,,,Win,2026-07-29T20:08:19.803248+00:00,,,,,,,,,,
20260728T230044.000Z,trail,V9LLQQPPP,,Dart Goblin;Magic Archer;Electro Dragon;Bomb Tower;Poison;Princess;Elixir Golem;Witch,3,,,VQRQ089QL,Daniel,Executioner;Wizard;Mega Knight;Ronin;Witch;Electro Wizard;Minion Horde;Freeze,0,,,Win,2026-07-29T20:08:26.334044+00:00,,,,,,,,,,
20260727T213007.000Z,PvP,U9VJRL0VL,,Barbarian;Mega Knight;Freeze;Wizard;Arrows;Skeleton Army;Balloon;Cannon,0,,,C2P98PQUP,abdimtalipov,Royal Hogs;Knight;Tesla;Valkyrie;Mega Knight;The Log;Ice Spirit;Firecracker,1,,,Loss,2026-07-29T20:09:06.202095+00:00,,,,,,,,,,
20260728T144712.000Z,PvP,9VQ82899J,,Witch;Mini P.E.K.K.A;Musketeer;Lumberjack;Minion Horde;Royal Hogs;Valkyrie;Mega Knight,0,,,CPPVV2RP2,seyed,Skeleton;Musketeer;Golden Knight;Princess;Prince;Witch;Fire Spirit;Spear Goblin,2,,,Loss,2026-07-29T20:09:11.926075+00:00,,,,,,,,,,
20260728T204305.000Z,PvP,J0G0LLPL2,,Cannon;Ice Golem;Musketeer;Hog Rider;The Log;Fireball;Ice Spirit;Skeleton,1,,,VCYPUR0UL,sebastian,Valkyrie;Balloon;Musketeer;Ice Golem;Skeleton;Dart Goblin;Cannon;Ice Spirit,0,,,Win,2026-07-29T20:09:16.924835+00:00,,,,,,,,,,
20260728T233302.000Z,PvP,VPVPPV9QP,,P.E.K.K.A;Tombstone;Archer;The Log;Miner;Bat;Ice Spirit;Zap,0,,,20PUG9LVU8,Marcos,Valkyrie;Archer Queen;Royal Hogs;Fireball;Barbarian Barrel;Knight;Tesla;Witch,1,,,Loss,2026-07-29T20:09:22.674599+00:00,,,,,,,,,,
20260710T210155.000Z,trail,29J0U9YGP,,Skeleton;Knight;Tesla;Archer;X-Bow;Electro Spirit;Fireball;The Log,0,,,RLPPU0CR8,DONATICO,Tesla;Knight;Mini P.E.K.K.A;Firecracker;Sparky;Arrows;The Log;Ice Spirit,1,,,Loss,2026-07-29T20:09:27.803028+00:00,,,,,,,,,,
20260728T111910.000Z,PvP,20P0092LC8,,Tesla;Bowler;Little Prince;Arrows;Ronin;Lumberjack;Balloon;Dart Goblin,1,,,VRL280JQP,CelestialJoker☯,P.E.K.K.A;Battle Ram;Electro Wizard;Bandit;Zap;Poison;Magic Archer;Royal Ghost,0,,,Win,2026-07-29T20:09:33.813567+00:00,,,,,,,,,,
20260726T050335.000Z,friendly,VPUVLJ2LR,,Witch;Knight;Fireball;Sparky;Ice Spirit;Skeleton Barrel;Minion;Zap,0,,,20L80G8PUJ,lewq,Witch;Golden Knight;Valkyrie;P.E.K.K.A;Hunter;Ice Spirit;Fireball;Electro Spirit,1,,,Loss,2026-07-29T20:09:39.545140+00:00,,,,,,,,,,
20260727T234304.000Z,PvP,220PPRVQQR,,Cannon;Ice Golem;Skeleton Army;Hog Rider;Fireball;The Log;Ice Spirit;Electro Wizard,1,,,222P0R02L8,WildGandalf,Witch;Ice Wizard;Valkyrie;Poison;Vines;Graveyard;Barbarian Barrel;Goblin Hut,0,,,Win,2026-07-29T20:10:18.599481+00:00,,,,,,,,,,
20260729T072425.000Z,PvP,20QPCQGQGY,,Battle Ram;Wizard;Barbarian;Bandit;Giant Skeleton;The Log;Fireball;Cannon,3,,,200L8J8GVC,rip,Mega Knight;Mini P.E.K.K.A;Witch;Ice Spirit;Valkyrie;Arrows;Fireball;Bat,0,,,Win,2026-07-29T20:10:24.852361+00:00,,,,,,,,,,
20260727T145548.000Z,PvP,GQ0G9G0C8,,Skeleton;Golden Knight;Valkyrie;Baby Dragon;Elixir Golem;Skeleton Army;Princess;Witch,0,,,20LCY9Y8UU,moon knight,Tesla;Ronin;Skeleton Army;Arrows;Ram Rider;Baby Dragon;The Log;Skeleton Dragons,1,,,Loss,2026-07-29T20:10:30.378792+00:00,,,,,,,,,,
20260718T232852.000Z,trail,20R22GRUQ8,,Flying Machine;Electro Spirit;The Log;Tesla;Rocket;Bandit;Goblin Barrel;Hunter,0,,,8PYVGYL9,Naruto,Ronin;Goblin Barrel;Knight;Princess;Mega Knight;Fireball;Barbarian Hut;X-Bow,1,,,Loss,2026-07-29T20:10:38.159036+00:00,,,,,,,,,,
20260729T100649.000Z,PvP,UY0Q2QG8V,,Valkyrie;Mega Minion;Guard;Skeleton Army;Fireball;Witch;Hog Rider;Balloon,0,,,VRL9U0CP2,Dani¿,Witch;Golden Knight;Baby Dragon;Elixir Golem;Skeleton Army;Giant;Lightning;Dark Prince,3,,,Loss,2026-07-29T20:10:53.936520+00:00,,,,,,,,,,
